Strike ID,Date,Village/local area,District,Province,Type of attack,Reportedly drone?,US confirmed?,US only source?,"Counter-terrorism, force protection or strategic effects?",Reported target group?,Time,Reported target type,Minimum strikes,Maximum strikes,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,Strike link,Timeline URL,Index
AFG1294,25/01/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1263
AFG1295,25/01/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,13,0,13,0,0,0,0,,,1264
AFG1296,25/01/2019,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1265
AFG1297,25/01/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1266
AFG1298,25/01/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1267
AFG1299,25/01/2019,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1268
AFG1300,26/01/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1269
AFG1301,26/01/2019,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1270
AFG1302,26/01/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1271
AFG1303,26/01/2019,Unknown,Unknown,Parwan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1272
AFG1304,26/01/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1273
AFG1305,27/01/2019,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1274
AFG1306,27/01/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1275
AFG1307,27/01/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1276
AFG1308,27/01/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1277
AFG1309,27/01/2019,Unknown,Unknown,Kunar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1278
AFG1310,27/01/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,1279
AFG1311,27/01/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1280
AFG1312,28/01/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,1281
AFG1313,28/01/2019,Unknown,Unknown,Kunar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1282
AFG1314,28/01/2019,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1283
AFG1315,28/01/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,1284
AFG1316,29/01/2019,Unknown,Unknown,Faryab,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1285
AFG1317,29/01/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1286
AFG1318,29/01/2019,Unknown,Unknown,Kunar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1287
AFG1319,29/01/2019,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1288
AFG1320,29/01/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,1289
AFG1321,30/01/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1290
AFG1322,31/01/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1291
AFG1323,31/01/2019,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1292
AFG1324,31/01/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1293
AFG1325,01/02/19,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1294
AFG1326,01/02/19,Unknown,Sangin,Helmand,US strike,0,1,0,-,-,11pm local time,-,4,4,0,5,0,0,0,0,0,0,,,1295
AFG1327,02/02/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,1296
AFG1328,02/02/19,Unknown,Shah Walikot,Kandahar,US strike,0,1,0,-,-,Late night,-,1,1,0,12,0,0,0,0,0,0,,,1297
AFG1329,02/02/19,Unknown,Khogyani,Nangarhar,US strike,0,1,0,-,-,9am local time,-,4,4,0,5,0,0,0,0,0,0,,,1298
AFG1330,02/02/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1299
AFG1331,03/02/19,Unknown,Unknown,Kabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1300
AFG1332,03/02/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1301
AFG1333,03/02/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1302
AFG1334,03/02/19,Unknown,Tarin Kot,Uruzgan,US strike,0,1,0,-,-,-,-,1,1,0,1,0,0,0,0,0,0,,,1303
AFG1335,04/02/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1304
AFG1336,05/02/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1305
AFG1337,06/02/19,Unknown,Sangin,Helmand,US strike,0,1,0,-,-,-,-,5,5,0,3,0,0,0,0,0,0,,,1306
AFG1338,06/02/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1307
AFG1339,06/02/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1308
AFG1340,07/02/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1309
AFG1341,07/02/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1310
AFG1342,07/02/19,Unknown,Unknown,Khost,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1311
AFG1343,07/02/19,Unknown,Khogyani,Nangarhar,US strike,0,1,0,-,-,-,-,6,6,0,2,0,0,0,0,0,0,,,1312
AFG1344,08/02/19,Unknown,Sangin,Helmand,US strike,0,1,0,-,-,-,House,7,7,5,21,5,21,5,5,0,6,,,1313
AFG1345,08/02/19,Unknown,Qarabagh,Ghazni,US strike,0,1,0,-,-,17:40 local time,-,3,3,0,12,0,0,0,0,0,0,,,1314
AFG1346,08/02/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1315
AFG1347,08/02/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1316
AFG1348,09/02/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1317
AFG1349,09/02/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,10,10,0,0,0,0,0,0,0,0,,,1318
AFG1350,09/02/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1319
AFG1351,09/02/19,Unknown,Unknown,Paktiya,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1320
AFG1352,09/02/19,Tarin Kot City,Tarin Kot,Uruzgan,US strike,0,1,0,-,-,-,-,23,23,0,7,0,0,0,0,0,0,,,1321
AFG1353,09/02/19,Unknown,Sayyidabad,Wardak,US strike,0,1,0,-,-,-,-,3,3,0,11,0,0,0,0,0,0,,,1322
AFG1354,10/02/19,Unknown,Chimtal,Balkh,US strike,0,1,0,-,-,-,-,1,1,0,7,0,0,0,0,0,0,,,1323
AFG1355,10/02/19,Unknown,Washer,Helmand,US strike,0,1,0,-,-,-,-,6,6,0,7,0,0,0,0,0,0,,,1324
AFG1356,10/02/19,Unknown,Khogyani,Nangarhar,US strike,0,1,0,-,-,-,-,2,2,0,2,0,0,0,0,0,0,,,1325
AFG1357,11/02/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1326
AFG1358,14/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1327
AFG1359,14/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1328
AFG1360,14/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1329
AFG1361,15/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1330
AFG1362,15/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1331
AFG1363,15/02/2019,Unknown,Badpakh,Laghman,US strike,0,1,0,-,-,-,-,2,2,0,5,0,0,0,0,0,0,,,1332
AFG1364,15/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1333
AFG1365,16/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1334
AFG1366,16/02/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1335
AFG1367,16/02/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1336
AFG1368,17/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1337
AFG1369,18/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1338
AFG1370,18/02/2019,Unknown,Unknown,Kabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1339
AFG1371,18/02/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1340
AFG1372,19/02/2019,Unknown,Unknown,Faryab,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1341
AFG1373,19/02/2019,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1342
AFG1374,19/02/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,8,8,0,0,0,0,0,0,0,0,,,1343
AFG1375,19/02/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1344
AFG1376,19/02/2019,Unknown,Unknown,Nimroz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1345
AFG1377,19/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1346
AFG1378,21/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1347
AFG1379,21/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1348
AFG1380,21/02/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1349
AFG1381,21/02/2019,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1350
AFG1382,21/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1351
AFG1383,22/02/2019,Unknown,Andar,Ghazni,US strike,0,1,0,-,-,-,-,1,1,0,10,0,0,0,0,0,0,,,1352
AFG1384,22/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1353
AFG1385,22/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1354
AFG1386,23/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1355
AFG1387,23/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1356
AFG1388,23/02/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1357
AFG1389,23/02/2019,Unknown,Unknown,Paktiya,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1358
AFG1390,23/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1359
AFG1391,23/02/2019,Unknown,Sayyidabad,Wardak,US strike,0,1,0,-,-,-,-,3,3,0,1,0,0,0,0,0,0,,,1360
AFG1392,24/02/2019,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1361
AFG1393,24/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1362
AFG1394,24/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1363
AFG1395,24/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,9,9,0,0,0,0,0,0,0,0,,,1364
AFG1396,25/02/2019,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1365
AFG1397,25/02/2019,Hootqawl,Jaghori,Ghazni,US strike,0,1,0,-,-,-,-,9,9,0,30,0,0,0,0,0,4,,,1366
AFG1398,25/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,1367
AFG1399,25/02/2019,Chaharbagh village,Faizabad,Jowzjan,US strike,0,1,0,-,-,Night,-,1,1,0,3,0,0,0,0,0,0,,,1368
AFG1400,25/02/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1369
AFG1401,25/02/2019,Unknown,Unknown,Paktiya,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1370
AFG1402,25/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1371
AFG1403,25/02/2019,Unknown,Sayyidabad,Wardak,US strike,0,1,0,-,-,-,-,1,1,0,1,0,0,0,0,0,0,,,1372
AFG1404,26/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1373
AFG1405,26/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1374
AFG1406,26/02/2019,Unknown,Unknown,Paktiya,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1375
AFG1407,26/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,1376
AFG1408,27/02/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1377
AFG1409,27/02/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1378
AFG1410,27/02/2019,Unknown,Unknown,Khost,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1379
AFG1411,27/02/2019,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1380
AFG1412,27/02/2019,Mamand Tangi,Achin,Nangarhar,US strike,0,1,0,-,-,-,-,1,1,0,3,0,0,0,0,0,0,,,1381
AFG1413,27/02/2019,Unknown,Unknown,Paktiya,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1382
AFG1414,27/02/2019,Unknown,Unknown,Sar e Pul,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1383
AFG1415,27/02/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,9,9,0,0,0,0,0,0,0,0,,,1384
AFG1416,27/02/2019,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1385
AFG1417,28/02/2019,Nahr-e-Saraj,Sangin,Helmand,US strike,0,1,0,-,-,-,-,2,2,0,30,0,0,0,0,0,0,,,1386
AFG1418,28/02/2019,Unknown,Hisarak,Nangarhar,US strike,0,1,0,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1387
AFG1419,28/02/2019,Unknown,Unknown,Zabul,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1388
AFG1420,01/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,5,5,0,0,0,0,0,0,0,0,,,1389
AFG1421,02/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1390
AFG1422,03/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1391
AFG1423,03/03/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1392
AFG1424,04/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,3,0,0,0,0,0,0,,,1393
AFG1425,04/03/19,Unknown,Unknown,Herat,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1394
AFG1426,04/03/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1395
AFG1427,04/03/19,Unknown,Unknown,Kapisa,US strike,0,1,1,-,-,-,-,1,1,0,2,0,0,0,0,0,0,,,1396
AFG1428,04/03/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,4,4,0,0,0,0,0,0,0,0,,,1397
AFG1429,04/03/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1398
AFG1430,05/03/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,1399
AFG1431,05/03/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1400
AFG1432,05/03/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1401
AFG1433,05/03/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,4,4,0,1,0,0,0,0,0,0,,,1402
AFG1434,05/03/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,4,4,0,2,0,0,0,0,0,0,,,1403
AFG1435,06/03/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1404
AFG1436,06/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1405
AFG1437,06/03/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,1,0,0,0,0,0,1,,,1406
AFG1438,06/03/19,Unknown,Unknown,Laghman,US strike,0,1,1,-,-,-,-,1,1,0,11,0,0,0,0,0,0,,,1407
AFG1439,06/03/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1408
AFG1440,07/03/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1409
AFG1441,07/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,1,0,0,0,0,0,0,,,1410
AFG1442,07/03/19,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1411
AFG1443,07/03/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1412
AFG1444,07/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1413
AFG1445,08/03/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,6,6,0,0,0,0,0,0,0,0,,,1414
AFG1446,08/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1415
AFG1447,08/03/19,Telawka,Kunduz City,Kunduz,US strike,0,1,0,-,-,-,-,3,3,0,1,0,1,0,0,0,0,,,1416
AFG1448,08/03/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1417
AFG1449,08/03/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1418
AFG1450,08/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1419
AFG1451,08/03/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1420
AFG1452,08/03/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1421
AFG1453,09/03/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1422
AFG1454,09/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1423
AFG1455,09/03/19,Naser Khil,Hesarak,Nangarhar,US strike,0,1,0,-,Taliban,-,House,2,2,12,12,12,12,9,9,0,0,,,1424
AFG1456,09/03/19,Unknown,Unknown,Logar,US strike,0,1,1,-,-,-,-,1,1,0,1,0,0,0,0,0,0,,,1425
AFG1457,09/03/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,7,7,0,0,0,0,0,0,0,0,,,1426
AFG1458,09/03/19,Unknown,Unknown,Wardak,US strike,0,1,1,-,-,-,-,3,3,0,15,0,0,0,0,0,0,,,1427
AFG1459,10/03/19,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1428
AFG1460,10/03/19,Unknown,Unknown,Paktia,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1429
AFG1461,11/03/19,Unknown,Unknown,Nimroz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1430
AFG1462,12/03/19,Unknown,Andar,Ghazni,US strike,0,1,0,-,Taliban,-,Vehicle,2,2,7,7,0,7,0,0,0,0,,,1431
AFG1463,12/03/19,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,8,8,0,0,0,0,0,0,0,0,,,1432
AFG1464,12/03/19,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1433
AFG1465,12/03/19,Unknown,Unknown,Kapisa,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1434
AFG1466,12/03/19,Unknown,Unknown,Kunduz,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1435
AFG1467,12/03/19,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1436
AFG1468,12/03/19,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1437
AFG1469,13/03/2019,Unknown,Unknown,Balkh,US strike,0,1,1,-,-,-,-,1,1,0,7,0,0,0,0,0,0,,,1438
AFG1470,13/03/2019,Unknown,Unknown,Farah,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1439
AFG1471,13/03/2019,Unknown,Unknown,Ghazni,US strike,0,1,1,-,-,-,-,1,1,0,31,0,0,0,0,0,0,,,1440
AFG1472,13/03/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,3,3,0,0,0,0,0,0,0,0,,,1441
AFG1473,13/03/2019,Unknown,Unknown,Kapisa,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1442
AFG1474,13/03/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1443
AFG1475,13/03/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1444
AFG1476,13/03/2019,Unknown,Unknown,Khost,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1445
AFG1477,13/03/2019,Satarman Base,Tarin Kot,Uruzgan,US strike,0,1,0,Friendly Fire,-,03:00:00 AM,-,1,1,5,5,0,0,0,0,10,10,,,1446
AFG1478,14/03/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,2,2,0,15,0,0,0,0,0,0,,,1447
AFG1479,14/03/2019,Unknown,Unknown,Kandahar,US strike,0,1,1,-,-,-,-,2,2,0,11,0,0,0,0,0,0,,,1448
AFG1480,14/03/2019,Unknown,Unknown,Paktika,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1449
AFG1481,14/03/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1450
AFG1482,15/03/2019,Unknown,Unknown,Helmand,US strike,0,1,1,-,-,-,-,1,1,0,9,0,0,0,0,0,0,,,1451
AFG1483,15/03/2019,Unknown,Unknown,Nangarhar,US strike,0,1,1,-,-,-,-,1,1,0,0,0,0,0,0,0,0,,,1452
AFG1484,15/03/2019,Unknown,Unknown,Paktika,US strike,0,1,1,-,-,-,-,4,4,0,2,0,0,0,0,0,0,,,1453
AFG1485,15/03/2019,Unknown,Unknown,Uruzgan,US strike,0,1,1,-,-,-,-,2,2,0,0,0,0,0,0,0,0,,,1454
